0,1.00370372e+00
1e-06,1.00368377e+00
2e-06,1.00368658e+00
3e-06,1.00368573e+00
4e-06,1.00368643e+00
5e-06,1.00368622e+00
6e-06,1.00368677e+00
7e-06,1.00368683e+00
8e-06,1.00368715e+00
9e-06,1.00368734e+00
1e-05,1.00368760e+00
1.1e-05,1.00368784e+00
1.2e-05,1.00368803e+00
1.3e-05,1.00368822e+00
1.4e-05,1.00368840e+00
1.5e-05,1.00368859e+00
1.6e-05,1.00368879e+00
1.7e-05,1.00368901e+00
1.8e-05,1.00368923e+00
1.9e-05,1.00368947e+00
2e-05,1.00368979e+00
2.1e-05,1.00369014e+00
2.2e-05,1.00369049e+00
2.3e-05,1.00369086e+00
2.4e-05,1.00369123e+00
2.5e-05,1.00369160e+00
2.6e-05,1.00369198e+00
2.7e-05,1.00369236e+00
2.8e-05,1.00369275e+00
2.9e-05,1.00369316e+00
3e-05,1.00369357e+00
3.1e-05,1.00369400e+00
3.2e-05,1.00369443e+00
3.3e-05,1.00369487e+00
3.4e-05,1.00369532e+00
3.5e-05,1.00369579e+00
3.6e-05,1.00369627e+00
3.7e-05,1.00369675e+00
3.8e-05,1.00369725e+00
3.9e-05,1.00369777e+00
4e-05,1.00369825e+00
4.1e-05,1.00369873e+00
4.2e-05,1.00369922e+00
4.3e-05,1.00369972e+00
4.4e-05,1.00370023e+00
4.5e-05,1.00370075e+00
4.6e-05,1.00370129e+00
4.7e-05,1.00370184e+00
4.8e-05,1.00370241e+00
4.9e-05,1.00370299e+00
5e-05,1.00370358e+00
5.1e-05,1.00370419e+00
5.2e-05,1.00370481e+00
5.3e-05,1.00370546e+00
5.4e-05,1.00370611e+00
5.5e-05,1.00370679e+00
5.6e-05,1.00370754e+00
5.7e-05,1.00370833e+00
5.8e-05,1.00370913e+00
5.9e-05,1.00370994e+00
6e-05,1.00371075e+00
6.1e-05,1.00371158e+00
6.2e-05,1.00371243e+00
6.3e-05,1.00371328e+00
6.4e-05,1.00371414e+00
6.5e-05,1.00371503e+00
6.6e-05,1.00371592e+00
6.7e-05,1.00371683e+00
6.8e-05,1.00371776e+00
6.9e-05,1.00371870e+00
7e-05,1.00371965e+00
7.1e-05,1.00372062e+00
7.2e-05,1.00372161e+00
7.3e-05,1.00372261e+00
7.4e-05,1.00372364e+00
7.5e-05,1.00372467e+00
7.6e-05,1.00372572e+00
7.7e-05,1.00372679e+00
7.8e-05,1.00372788e+00
7.9e-05,1.00372899e+00
8e-05,1.00373011e+00
8.1e-05,1.00373124e+00
8.2e-05,1.00373240e+00
8.3e-05,1.00373357e+00
8.4e-05,1.00373476e+00
8.5e-05,1.00373597e+00
8.6e-05,1.00373719e+00
8.7e-05,1.00373844e+00
8.8e-05,1.00373969e+00
8.9e-05,1.00374097e+00
9e-05,1.00374227e+00
9.1e-05,1.00374359e+00
9.2e-05,1.00374488e+00
9.3e-05,1.00374619e+00
9.4e-05,1.00374750e+00
9.5e-05,1.00374883e+00
9.6e-05,1.00375018e+00
9.7e-05,1.00375155e+00
9.8e-05,1.00375294e+00
9.9e-05,1.00375434e+00
0.0001,1.00375577e+00
0.000101,1.00375721e+00
0.000102,1.00375868e+00
0.000103,1.00376016e+00
0.000104,1.00376167e+00
0.000105,1.00376319e+00
0.000106,1.00376474e+00
0.000107,1.00376630e+00
0.000108,1.00376797e+00
0.000109,1.00376966e+00
0.00011,1.00377138e+00
0.000111,1.00377312e+00
0.000112,1.00377487e+00
0.000113,1.00377663e+00
0.000114,1.00377841e+00
0.000115,1.00378021e+00
0.000116,1.00378202e+00
0.000117,1.00378385e+00
0.000118,1.00378570e+00
0.000119,1.00378757e+00
0.00012,1.00378946e+00
0.000121,1.00379131e+00
0.000122,1.00379317e+00
0.000123,1.00379504e+00
0.000124,1.00379694e+00
0.000125,1.00379886e+00
0.000126,1.00380079e+00
0.000127,1.00380275e+00
0.000128,1.00380473e+00
0.000129,1.00380673e+00
0.00013,1.00380876e+00
0.000131,1.00381080e+00
0.000132,1.00381286e+00
0.000133,1.00381495e+00
0.000134,1.00381713e+00
0.000135,1.00381935e+00
0.000136,1.00382159e+00
0.000137,1.00382385e+00
0.000138,1.00382612e+00
0.000139,1.00382841e+00
0.00014,1.00383071e+00
0.000141,1.00383302e+00
0.000142,1.00383535e+00
0.000143,1.00383770e+00
0.000144,1.00384005e+00
0.000145,1.00384237e+00
0.000146,1.00384470e+00
0.000147,1.00384703e+00
0.000148,1.00384939e+00
0.000149,1.00385176e+00
0.00015,1.00385415e+00
0.000151,1.00385657e+00
0.000152,1.00385900e+00
0.000153,1.00386145e+00
0.000154,1.00386392e+00
0.000155,1.00386641e+00
0.000156,1.00386892e+00
0.000157,1.00387145e+00
0.000158,1.00387407e+00
0.000159,1.00387672e+00
0.00016,1.00387940e+00
0.000161,1.00388209e+00
0.000162,1.00388478e+00
0.000163,1.00388748e+00
0.000164,1.00389020e+00
0.000165,1.00389292e+00
0.000166,1.00389565e+00
0.000167,1.00389840e+00
0.000168,1.00390116e+00
0.000169,1.00390393e+00
0.00017,1.00390671e+00
0.000171,1.00390950e+00
0.000172,1.00391231e+00
0.000173,1.00391513e+00
0.000174,1.00391797e+00
0.000175,1.00392077e+00
0.000176,1.00392357e+00
0.000177,1.00392638e+00
0.000178,1.00392921e+00
0.000179,1.00393205e+00
0.00018,1.00393491e+00
0.000181,1.00393778e+00
0.000182,1.00394066e+00
0.000183,1.00394356e+00
0.000184,1.00394647e+00
0.000185,1.00394939e+00
0.000186,1.00395233e+00
0.000187,1.00395528e+00
0.000188,1.00395824e+00
0.000189,1.00396122e+00
0.00019,1.00396422e+00
0.000191,1.00396729e+00
0.000192,1.00397039e+00
0.000193,1.00397350e+00
0.000194,1.00397662e+00
0.000195,1.00397974e+00
0.000196,1.00398287e+00
0.000197,1.00398600e+00
0.000198,1.00398915e+00
0.000199,1.00399230e+00
0.0002,1.00399546e+00
0.000201,1.00399863e+00
0.000202,1.00400182e+00
0.000203,1.00400501e+00
0.000204,1.00400821e+00
0.000205,1.00401142e+00
0.000206,1.00401464e+00
0.000207,1.00401788e+00
0.000208,1.00402112e+00
0.000209,1.00402437e+00
0.00021,1.00402763e+00
0.000211,1.00403090e+00
0.000212,1.00403418e+00
0.000213,1.00403746e+00
0.000214,1.00404076e+00
0.000215,1.00404406e+00
0.000216,1.00404737e+00
0.000217,1.00405069e+00
0.000218,1.00405401e+00
0.000219,1.00405735e+00
0.00022,1.00406069e+00
0.000221,1.00406404e+00
0.000222,1.00406739e+00
0.000223,1.00407075e+00
0.000224,1.00407412e+00
0.000225,1.00407750e+00
0.000226,1.00408089e+00
0.000227,1.00408429e+00
0.000228,1.00408769e+00
0.000229,1.00409107e+00
0.00023,1.00409444e+00
0.000231,1.00409781e+00
0.000232,1.00410119e+00
0.000233,1.00410458e+00
0.000234,1.00410797e+00
0.000235,1.00411137e+00
0.000236,1.00411477e+00
0.000237,1.00411818e+00
0.000238,1.00412159e+00
0.000239,1.00412501e+00
0.00024,1.00412843e+00
0.000241,1.00413193e+00
0.000242,1.00413544e+00
0.000243,1.00413895e+00
0.000244,1.00414246e+00
0.000245,1.00414598e+00
0.000246,1.00414949e+00
0.000247,1.00415300e+00
0.000248,1.00415651e+00
0.000249,1.00416002e+00
0.00025,1.00416353e+00
0.000251,1.00416704e+00
0.000252,1.00417055e+00
0.000253,1.00417407e+00
0.000254,1.00417758e+00
0.000255,1.00418110e+00
0.000256,1.00418457e+00
0.000257,1.00418802e+00
0.000258,1.00419147e+00
0.000259,1.00419492e+00
0.00026,1.00419836e+00
0.000261,1.00420181e+00
0.000262,1.00420525e+00
0.000263,1.00420870e+00
0.000264,1.00421214e+00
0.000265,1.00421557e+00
0.000266,1.00421908e+00
0.000267,1.00422259e+00
0.000268,1.00422611e+00
0.000269,1.00422961e+00
0.00027,1.00423310e+00
0.000271,1.00423658e+00
0.000272,1.00424005e+00
0.000273,1.00424351e+00
0.000274,1.00424697e+00
0.000275,1.00425042e+00
0.000276,1.00425386e+00
0.000277,1.00425724e+00
0.000278,1.00426059e+00
0.000279,1.00426394e+00
0.00028,1.00426728e+00
0.000281,1.00427062e+00
0.000282,1.00427395e+00
0.000283,1.00427727e+00
0.000284,1.00428059e+00
0.000285,1.00428390e+00
0.000286,1.00428727e+00
0.000287,1.00429065e+00
0.000288,1.00429402e+00
0.000289,1.00429737e+00
0.00029,1.00430071e+00
0.000291,1.00430403e+00
0.000292,1.00430734e+00
0.000293,1.00431064e+00
0.000294,1.00431392e+00
0.000295,1.00431720e+00
0.000296,1.00432045e+00
0.000297,1.00432370e+00
0.000298,1.00432694e+00
0.000299,1.00433016e+00
0.0003,1.00433338e+00
0.000301,1.00433658e+00
0.000302,1.00433978e+00
0.000303,1.00434296e+00
0.000304,1.00434613e+00
0.000305,1.00434929e+00
0.000306,1.00435244e+00
0.000307,1.00435554e+00
0.000308,1.00435861e+00
0.000309,1.00436166e+00
0.00031,1.00436471e+00
0.000311,1.00436774e+00
0.000312,1.00437076e+00
0.000313,1.00437377e+00
0.000314,1.00437677e+00
0.000315,1.00437976e+00
0.000316,1.00438274e+00
0.000317,1.00438572e+00
0.000318,1.00438869e+00
0.000319,1.00439165e+00
0.00032,1.00439461e+00
0.000321,1.00439756e+00
0.000322,1.00440057e+00
0.000323,1.00440360e+00
0.000324,1.00440662e+00
0.000325,1.00440963e+00
0.000326,1.00441264e+00
0.000327,1.00441564e+00
0.000328,1.00441863e+00
0.000329,1.00442162e+00
0.00033,1.00442461e+00
0.000331,1.00442760e+00
0.000332,1.00443058e+00
0.000333,1.00443356e+00
0.000334,1.00443655e+00
0.000335,1.00443953e+00
0.000336,1.00444252e+00
0.000337,1.00444551e+00
0.000338,1.00444851e+00
0.000339,1.00445151e+00
0.00034,1.00445452e+00
0.000341,1.00445753e+00
0.000342,1.00446055e+00
0.000343,1.00446359e+00
0.000344,1.00446663e+00
0.000345,1.00446969e+00
0.000346,1.00447277e+00
0.000347,1.00447586e+00
0.000348,1.00447896e+00
0.000349,1.00448209e+00
0.00035,1.00448525e+00
0.000351,1.00448842e+00
0.000352,1.00449162e+00
0.000353,1.00449485e+00
0.000354,1.00449811e+00
0.000355,1.00450139e+00
0.000356,1.00450471e+00
0.000357,1.00450806e+00
0.000358,1.00451145e+00
0.000359,1.00451487e+00
0.00036,1.00451833e+00
0.000361,1.00452184e+00
0.000362,1.00452539e+00
0.000363,1.00452898e+00
0.000364,1.00453263e+00
0.000365,1.00453633e+00
0.000366,1.00454009e+00
0.000367,1.00454391e+00
0.000368,1.00454779e+00
0.000369,1.00455175e+00
0.00037,1.00455577e+00
0.000371,1.00455987e+00
0.000372,1.00456405e+00
0.000373,1.00456832e+00
0.000374,1.00457267e+00
0.000375,1.00457711e+00
0.000376,1.00458166e+00
0.000377,1.00458630e+00
0.000378,1.00459105e+00
0.000379,1.00459590e+00
0.00038,1.00460086e+00
0.000381,1.00460593e+00
0.000382,1.00461112e+00
0.000383,1.00461644e+00
0.000384,1.00462188e+00
0.000385,1.00462745e+00
0.000386,1.00463315e+00
0.000387,1.00463900e+00
0.000388,1.00464499e+00
0.000389,1.00465113e+00
0.00039,1.00465742e+00
0.000391,1.00466388e+00
0.000392,1.00467051e+00
0.000393,1.00467730e+00
0.000394,1.00468428e+00
0.000395,1.00469144e+00
0.000396,1.00469880e+00
0.000397,1.00470635e+00
0.000398,1.00471410e+00
0.000399,1.00472206e+00
0.0004,1.00473024e+00
0.000401,1.00473864e+00
0.000402,1.00474727e+00
0.000403,1.00475612e+00
0.000404,1.00476521e+00
0.000405,1.00477454e+00
0.000406,1.00478412e+00
0.000407,1.00479391e+00
0.000408,1.00480394e+00
0.000409,1.00481423e+00
0.00041,1.00482480e+00
0.000411,1.00483564e+00
0.000412,1.00484676e+00
0.000413,1.00485818e+00
0.000414,1.00486989e+00
0.000415,1.00488190e+00
0.000416,1.00489423e+00
0.000417,1.00490688e+00
0.000418,1.00491986e+00
0.000419,1.00493317e+00
0.00042,1.00494682e+00
0.000421,1.00496082e+00
0.000422,1.00497518e+00
0.000423,1.00498998e+00
0.000424,1.00500516e+00
0.000425,1.00502072e+00
0.000426,1.00503665e+00
0.000427,1.00505295e+00
0.000428,1.00506964e+00
0.000429,1.00508671e+00
0.00043,1.00510418e+00
0.000431,1.00512206e+00
0.000432,1.00514033e+00
0.000433,1.00515902e+00
0.000434,1.00517813e+00
0.000435,1.00519766e+00
0.000436,1.00521762e+00
0.000437,1.00523802e+00
0.000438,1.00525886e+00
0.000439,1.00528015e+00
0.00044,1.00530189e+00
0.000441,1.00532410e+00
0.000442,1.00534676e+00
0.000443,1.00536991e+00
