0,-0.00105603444137856
0.0001,-0.0060580889477568
0.0002,-0.00450700956365281
0.0003,-0.00365211179451533
0.0004,-0.00403772325609025
0.0005,-0.00202865846059308
0.0006,-0.00149963899118194
0.0007,-0.000721003649984487
0.0008,0.00103127577593293
0.0009,0.00230503213127305
0.001,0.00355129455331579
0.0011,0.00562259783869864
0.0012,0.00747844896434495
0.0013,0.00945677347145991
0.0014,0.0118707866088358
0.0015,0.0144310347061391
0.0016,0.0170450633621284
0.0017,0.0199279398947204
0.0018,0.0229593173135792
0.0019,0.0259907651406389
0.002,0.0291134155214035
0.0021,0.0322561735459064
0.0022,0.0352970388751839
0.0023,0.038209285854824
0.0024,0.0410060463565039
0.0025,0.0435764358071258
0.0026,0.045871709666341
0.0027,0.047905347775175
0.0028,0.0496470276272377
0.0029,0.0510455474991167
0.003,0.0521150796877031
0.0031,0.0528838832972703
0.0032,0.0533422999972623
0.0033,0.0534924642466815
0.0034,0.0533580516160792
0.0035,0.0529533188972164
0.0036,0.0522784602220021
0.0037,0.0513305095189807
0.0038,0.0500964688347673
0.0039,0.0485689866064574
0.004,0.046749647794334
0.0041,0.0446312526241146
0.0042,0.0422045027890963
0.0043,0.0394902962756253
0.0044,0.0365216830084253
0.0045,0.0333125856562135
0.0046,0.0298704790923358
0.0047,0.0262222522115751
0.0048,0.0223990317555546
0.0049,0.018425545932421
0.005,0.0143372768170287
0.0051,0.0101881888832353
0.0052,0.00603570105155451
0.0053,0.00193878920552907
0.0054,-0.00203235647910032
0.0055,-0.00580293624197114
0.0056,-0.00930900969825842
0.0057,-0.0124984352833307
0.0058,-0.0153245605531012
0.0059,-0.0177499642631429
0.006,-0.0197539708160325
0.0061,-0.0213316308330866
0.0062,-0.0224876097460481
0.0063,-0.023233899415491
0.0064,-0.0235913580711153
0.0065,-0.0235903887338264
0.0066,-0.0232689837956499
0.0067,-0.0226691610837607
0.0068,-0.0218336779925273
0.0069,-0.0208044321647225
0.007,-0.0196223384937873
0.0071,-0.0183270653642957
0.0072,-0.0169558775742898
0.0073,-0.015542397621191
0.0074,-0.0141161728792472
0.0075,-0.0127028733158455
0.0076,-0.0113245005745108
0.0077,-0.00999937011555363
0.0078,-0.00874204745608558
0.0079,-0.00756349542974045
0.008,-0.00647151092836902
0.0081,-0.00547128360112792
0.0082,-0.00456581809114019
0.0083,-0.0037561396637952
0.0084,-0.00304141353652418
0.0085,-0.00241912946877476
0.0086,-0.00188537111181237
0.0087,-0.00143510712309846
0.0088,-0.00106244902638136
0.0089,-0.000760873425162501
0.009,-0.000523432544997405
0.0091,-0.000342965392013555
0.0092,-0.000212286864805897
0.0093,-0.000124331559645332
0.0094,-7.22636886832169e-05
0.0095,-4.95836396827064e-05
0.0096,-5.02344346407432e-05
0.0097,-6.86835758049313e-05
0.0098,-9.9966145886824e-05
0.0099,-0.000139702405724826
